CustomerID,TotalSpending,CustomerValueClass,prediction,probability
15306,1174.35,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12811526454431"",""0.8718847354556899""]}"
15307,205.29999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8652597508792585"",""0.1347402491207414""]}"
15308,310.47,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8720323055550578"",""0.12796769444494227""]}"
15313,52,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15319,204.50000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15325,161.74,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8204217124328418"",""0.17957828756715824""]}"
15327,208.75,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
15365,2314.3199999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
15367,1877.5899999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
15380,1690.26,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.39761976034376745"",""0.6023802396562326""]}"
15388,140.54,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8671271316481671"",""0.13287286835183282""]}"
15396,288.18,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
15411,1348.9300000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.13772974061560136"",""0.8622702593843986""]}"
15423,43.5,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8616750567636466"",""0.13832494323635336""]}"
15426,1404.0700000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15343171181773999"",""0.84656828818226""]}"
15440,383.67999999999984,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6466653702461969"",""0.3533346297538032""]}"
15442,594,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15448,494.64,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8608497581704055"",""0.13915024182959437""]}"
15460,214.25999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8154080324411237"",""0.18459196755887633""]}"
15463,126.14,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
15468,467.50999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8493047760306478"",""0.15069522396935217""]}"
15483,225.26000000000002,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.46089324577443064"",""0.5391067542255693""]}"
15484,3590.41,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
15488,91.32000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15502,10384.93,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11057860279504642"",""0.8894213972049536""]}"
15511,900.5300000000002,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5297178885596431"",""0.47028211144035686""]}"
15513,14758.219999999994,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11057860279504642"",""0.8894213972049536""]}"
15516,62.43000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.758066756912608"",""0.24193324308739206""]}"
15529,3962.5999999999985,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
15540,213.3,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15554,217.20000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15557,468.90999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8589654812299433"",""0.14103451877005665""]}"
15572,2533.4200000000014,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
15573,591.1899999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6550815513203337"",""0.34491844867966615""]}"
15576,921.37,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3745535244431653"",""0.6254464755568347""]}"
15585,455.30000000000007,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8465452199276026"",""0.1534547800723974""]}"
15599,761.74,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3429165183430873"",""0.6570834816569128""]}"
15609,298.48,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
15611,1591.4500000000005,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1901585338611581"",""0.8098414661388419""]}"
15619,336.40000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15620,1553.18,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15319958547113213"",""0.8468004145288678""]}"
15622,3709.560000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
15624,588.1300000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5359059476901918"",""0.46409405230980816""]}"
15630,1186.35,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.23288140702912763"",""0.7671185929708724""]}"
15634,243.55,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8720323055550578"",""0.12796769444494227""]}"
15645,612.0099999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.796565752718462"",""0.20343424728153806""]}"
15648,639.5,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8173888411344384"",""0.1826111588655615""]}"
15651,646.3,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3343778442502858"",""0.6656221557497143""]}"
15652,337.73999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8720323055550578"",""0.12796769444494227""]}"
15658,1024.0999999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4957496054738344"",""0.5042503945261656""]}"
15659,306.45000000000005,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
15678,352.7,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
15694,6479.399999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12177219857133993"",""0.8782278014286601""]}"
15699,309.65,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8652597508792585"",""0.1347402491207414""]}"
15703,211.5,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15704,2293.6200000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
15714,330.02999999999986,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8108012924452832"",""0.18919870755471685""]}"
15721,471.4,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.555414171325997"",""0.44458582867400287""]}"
15723,190.7,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8292265960440655"",""0.1707734039559345""]}"
15724,218.25,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8537147687395008"",""0.1462852312604992""]}"
15743,775.9600000000002,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5176240560194626"",""0.48237594398053735""]}"
15745,1094.59,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.18787812986863853"",""0.8121218701313615""]}"
15750,2463.0499999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1400392192019892"",""0.8599607807980107""]}"
15757,714.4200000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3204834461878163"",""0.6795165538121837""]}"
15758,205.25,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8616750567636466"",""0.13832494323635336""]}"
15781,345.46000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7604647959791521"",""0.23953520402084794""]}"
15796,2708.6099999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
15800,696.8900000000003,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7025407373475261"",""0.2974592626524739""]}"
15805,5488.1799999999985,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
15806,784.58,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2813113608209279"",""0.7186886391790721""]}"
15809,515.7699999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6342093555918239"",""0.36579064440817605""]}"
15812,1801.1400000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12361323455809885"",""0.8763867654419012""]}"
15814,1945.3300000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11564852078722225"",""0.8843514792127777""]}"
15819,1905.4500000000005,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12923484496995621"",""0.8707651550300438""]}"
15823,15,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15825,532.9399999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8448724483648656"",""0.15512755163513445""]}"
15827,1836.0900000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1221275510779757"",""0.8778724489220243""]}"
15831,794.6399999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.19043741076296833"",""0.8095625892370316""]}"
15836,137.37,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15845,3711.77,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
15852,160.71,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
15857,297,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.822623906290497"",""0.17737609370950305""]}"
15864,1936.3200000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
15867,3810.1399999999994,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1400392192019892"",""0.8599607807980107""]}"
15872,316.24999999999983,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7742296695404477"",""0.22577033045955222""]}"
15880,329.0299999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8109103447910753"",""0.18908965520892482""]}"
15886,181.09000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15903,5126.759999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12177219857133993"",""0.8782278014286601""]}"
15910,1228.8800000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16856338476504734"",""0.8314366152349527""]}"
15912,264.62,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
15918,334.23,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8108012924452832"",""0.18919870755471685""]}"
15919,525.6899999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5028846135968474"",""0.49711538640315256""]}"
15920,167.49999999999994,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5475471359795046"",""0.45245286402049545""]}"
15923,127.08,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
15932,2495.8700000000013,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
15937,145.34999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
15942,337.44,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.853951585908035"",""0.14604841409196495""]}"
15945,181,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
15949,364.71999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.823804423913181"",""0.17619557608681907""]}"
15951,708.22,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6112851932810591"",""0.38871480671894093""]}"
15953,1657.280000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1208950176343271"",""0.8791049823656729""]}"
15955,4416.260000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
15970,314.1000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
15971,4199.85,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
16005,578.709999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5233442638074373"",""0.47665573619256274""]}"
16007,1693.8099999999984,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16856338476504734"",""0.8314366152349527""]}"
16011,3352.960000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11575394955705239"",""0.8842460504429476""]}"
16013,37130.600000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.17222433098620027"",""0.8277756690137998""]}"
16024,251.02999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5705667793699152"",""0.4294332206300847""]}"
16026,236.08999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
16037,855.0200000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1842643464043972"",""0.8157356535956028""]}"
16041,3166.4,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.26223337637379346"",""0.7377666236262066""]}"
16042,1177.4700000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1208950176343271"",""0.8791049823656729""]}"
16052,362.05999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7717413565315264"",""0.22825864346847358""]}"
16054,783.8999999999999,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5305031758097658"",""0.4694968241902342""]}"
16057,2263.1200000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16073,122.39999999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16076,2234.729999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1208950176343271"",""0.8791049823656729""]}"
16080,217.15999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8512705098691232"",""0.1487294901308767""]}"
16083,1317.6200000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3386497712589402"",""0.6613502287410599""]}"
16084,436.1799999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8191550567407674"",""0.18084494325923267""]}"
16091,315.06000000000006,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8548552039847352"",""0.14514479601526478""]}"
16101,1290.6999999999996,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2685816899436406"",""0.7314183100563593""]}"
16102,1842.1400000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1343858035008114"",""0.8656141964991886""]}"
16104,298.21000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
16107,3204.1600000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
16117,232.21000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
16123,307.78,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16126,6287.770000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
16127,656.2500000000001,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.657838457247975"",""0.342161542752025""]}"
16134,618.09,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5500915807671456"",""0.4499084192328543""]}"
16144,175.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16147,375,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8652597508792585"",""0.1347402491207414""]}"
16149,280.52,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8405506657419322"",""0.15944933425806784""]}"
16157,656.6899999999999,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5439746798212033"",""0.4560253201787966""]}"
16168,3787.600000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
16182,6617.650000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1864926404633475"",""0.8135073595366525""]}"
16184,1158.7900000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2159269944309291"",""0.7840730055690709""]}"
16186,4006.9400000000032,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
16187,6911.440000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10927491926629894"",""0.890725080733701""]}"
16193,314.45,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8657266676917336"",""0.13427333230826646""]}"
16207,394.3799999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16211,547.02,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8435115324771343"",""0.1564884675228657""]}"
16213,159,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8559164044088216"",""0.14408359559117834""]}"
16214,1062.75,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.18441120757678095"",""0.815588792423219""]}"
16217,304.25,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8537147687395008"",""0.1462852312604992""]}"
16221,860.8600000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16357093242784496"",""0.8364290675721551""]}"
16233,536.6800000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7267341385042476"",""0.2732658614957524""]}"
16239,414.19999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.846256614547215"",""0.15374338545278501""]}"
16243,409.09999999999985,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7864952795056954"",""0.21350472049430466""]}"
16266,861.8899999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.24752890399684932"",""0.7524710960031507""]}"
16278,566.3799999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8435115324771343"",""0.1564884675228657""]}"
16281,2062.06,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.37656194030706613"",""0.6234380596929339""]}"
16284,812.6800000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.3942313316417155"",""0.6057686683582845""]}"
16293,2248.9900000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16324,408.59,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6139220496702109"",""0.38607795032978914""]}"
16326,3039.220000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16332,1582.8000000000015,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16338,214.8,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16341,1971.8700000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11564852078722225"",""0.8843514792127777""]}"
16352,494.44,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8255487617714706"",""0.17445123822852934""]}"
16354,395.79999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7898467538625122"",""0.21015324613748776""]}"
16357,658.8799999999998,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7193652009648187"",""0.2806347990351813""]}"
16362,709.9899999999996,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.41844959877809657"",""0.5815504012219034""]}"
16364,705.7900000000001,1,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7634221858755624"",""0.2365778141244376""]}"
16365,1540.4200000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1238934926960618"",""0.8761065073039382""]}"
16369,1545.41,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.16357093242784496"",""0.8364290675721551""]}"
16370,1301.9100000000012,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15343171181773999"",""0.84656828818226""]}"
16378,362.94999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7711506488492117"",""0.22884935115078825""]}"
16385,554.86,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5792992806838494"",""0.4207007193161506""]}"
16389,1382.07,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1277952637117713"",""0.8722047362882287""]}"
16393,3040.9600000000014,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16394,1555.3400000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
16395,1482.0600000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.15131041769301815"",""0.8486895823069819""]}"
16403,177.50000000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16413,262.2,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
16415,200.26999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8204217124328418"",""0.17957828756715824""]}"
16418,631.1200000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6129946725439718"",""0.3870053274560283""]}"
16432,287.4,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8087480792379546"",""0.19125192076204542""]}"
16442,609.2999999999996,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.24221111776441506"",""0.7577888822355849""]}"
16444,654.6700000000002,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.22320571218012245"",""0.7767942878198776""]}"
16445,230.50999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8154080324411237"",""0.18459196755887633""]}"
16447,255.90999999999985,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8433649207986942"",""0.15663507920130587""]}"
16448,182.98999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
16450,311.92,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
16455,1841.1800000000003,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
16458,3482.740000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1208950176343271"",""0.8791049823656729""]}"
16475,544.3,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5505644104848352"",""0.4494355895151649""]}"
16480,769.2899999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4059035153138674"",""0.5940964846861325""]}"
16495,648.2600000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.5350638590994838"",""0.46493614090051616""]}"
16499,365.45,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8537147687395008"",""0.1462852312604992""]}"
16504,465.88,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.467032234150127"",""0.5329677658498729""]}"
16510,248.10000000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
16550,2298.969999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12881726255237377"",""0.8711827374476263""]}"
16554,837.0999999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2268081972341299"",""0.7731918027658701""]}"
16555,285.89000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8548552039847352"",""0.14514479601526478""]}"
16556,3313.7900000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11575394955705239"",""0.8842460504429476""]}"
16561,511.12000000000006,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8509121280883571"",""0.14908787191164283""]}"
16563,1077.7399999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.39286494852859105"",""0.607135051471409""]}"
16565,173.7,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16570,3738.4,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
16582,313.62,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
16584,936.0799999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.340771065383662"",""0.659228934616338""]}"
16592,4113.6799999999985,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
16594,181.08999999999997,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8154080324411237"",""0.18459196755887633""]}"
16596,250.14999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8537147687395008"",""0.1462852312604992""]}"
16597,90.03999999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
16600,813.52,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.18248385791400798"",""0.817516142085992""]}"
16618,2647.590000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
